availability,category,description,num_of_reviews,num_of_stars,price,price_excl_tax,price_incl_tax,product_type,tax,title,upc,url
4,horror,"Thousands of miles away from the small township of 'Salem's Lot, two terrified people, a man and a boy, still share the secrets of those clapboard houses and tree-lined streets. They must return to 'Salem's Lot for a final confrontation with the unspeakable evil that lives on in the town.",0,star-rating Four,49.56,49.56,49.56,books,0.0,'Salem's Lot,6e9403f00acd6752,https://books.toscrape.com/catalogue/salems-lot_309/index.html
3,horror,"Melanie is a very special girl. Dr. Caldwell calls her ""our little genius.""Every morning, Melanie waits in her cell to be collected for class. When they come for her, Sergeant Parks keeps his gun pointing at her while two of his people strap her into the wheelchair. She thinks they don't like her. She jokes that she won't bite, but they don't laugh.Melanie loves school. Sh Melanie is a very special girl. Dr. Caldwell calls her ""our little genius.""Every morning, Melanie waits in her cell to be collected for class. When they come for her, Sergeant Parks keeps his gun pointing at her while two of his people strap her into the wheelchair. She thinks they don't like her. She jokes that she won't bite, but they don't laugh.Melanie loves school. She loves learning about spelling and sums and the world outside the classroom and the children's cells. She tells her favorite teacher all the things she'll do when she grows up. Melanie doesn't know why this makes Miss Justineau look sad. ...more",0,star-rating Three,49.47,49.47,49.47,books,0.0,The Girl with All the Gifts,92dcc54a27107a37,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html
3,horror,"Years ago, when House of Leaves was first being passed around, it was nothing more than a badly bundled heap of paper, parts of which would occasionally surface on the Internet. No one could have anticipated the small but devoted following this terrifying story would soon command. Starting with an odd assortment of marginalized youth -- musicians, tattoo artists, programme Years ago, when House of Leaves was first being passed around, it was nothing more than a badly bundled heap of paper, parts of which would occasionally surface on the Internet. No one could have anticipated the small but devoted following this terrifying story would soon command. Starting with an odd assortment of marginalized youth -- musicians, tattoo artists, programmers, strippers, environmentalists, and adrenaline junkies -- the book eventually made its way into the hands of older generations, who not only found themselves in those strangely arranged pages but also discovered a way back into the lives of their estranged children.Now, for the first time, this astonishing novel is made available in book form, complete with the original colored words, vertical footnotes, and newly added second and third appendices.The story remains unchanged, focusing on a young family that moves into a small home on Ash Tree Lane where they discover something is terribly wrong: their house is bigger on the inside than it is on the outside.Of course, neither Pulitzer Prize-winning photojournalist Will Navidson nor his companion Karen Green was prepared to face the consequences of that impossibility, until the day their two little children wandered off and their voices eerily began to return another story -- of creature darkness, of an ever-growing abyss behind a closet door, and of that unholy growl which soon enough would tear through their walls and consume all their dreams. ...more",0,star-rating One,54.89,54.89,54.89,books,0.0,House of Leaves,557c03c284be1bf2,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html
3,thriller,"A pulse-racing international thriller from the New York Times bestselling author of The Expats and The AccidentIt’s 3:00am. Do you know where your husband is?Meet Will Rhodes: travel writer, recently married, barely solvent, his idealism rapidly giving way to disillusionment and the worry that he’s living the wrong life. Then one night, on assignment for the award-winning A pulse-racing international thriller from the New York Times bestselling author of The Expats and The AccidentIt’s 3:00am. Do you know where your husband is?Meet Will Rhodes: travel writer, recently married, barely solvent, his idealism rapidly giving way to disillusionment and the worry that he’s living the wrong life. Then one night, on assignment for the award-winning Travelers magazine in the wine region of Argentina, a beautiful woman makes him an offer he can’t refuse. Soon Will’s bad choices—and dark secrets—take him across Europe, from a chateau in Bordeaux to a midnight raid on a Paris mansion, from a dive bar in Dublin to a mega-yacht in the Mediterranean and an isolated cabin perched on the rugged cliffs of Iceland. As he’s drawn further into a tangled web of international intrigue, it becomes clear that nothing about Will Rhodes was ever ordinary, that the network of deception ensnaring him is part of an immense and deadly conspiracy with terrifying global implications—and that the people closest to him may pose the greatest threat of all.It’s 3:00am. Your husband has just become a spy. ...more",0,star-rating One,15.77,15.77,15.77,books,0.0,The Travelers,2b685187f55c5d31,https://books.toscrape.com/catalogue/the-travelers_285/index.html
14,add a comment,"When former national baseball star Tyler Ames suffers a career-ending injury, all he can think about is putting his life back together the way it was before. He has lost everyone he loves on his way to the big leagues. Then just when things seem to be turning around, Tyler hits rock bottom. Across the country, Tyler’s one true love Sami Dawson has moved on. A series of sma When former national baseball star Tyler Ames suffers a career-ending injury, all he can think about is putting his life back together the way it was before. He has lost everyone he loves on his way to the big leagues. Then just when things seem to be turning around, Tyler hits rock bottom. Across the country, Tyler’s one true love Sami Dawson has moved on. A series of small miracles leads Tyler to a maintenance job at a retirement home and a friendship with Virginia Hutcheson, an old woman with Alzheimer’s who strangely might have the answers he so desperately seeks.A team of Angels Walking take on the mission to restore hope for Tyler, Sami, and Virginia. Can such small and seemingly insignificant actions of the unseen bring healing and redemption? And can the words of a stranger rekindle lost love? Every journey begins with a step.It is time for the mission to begin… ...more",0,star-rating Two,34.2,34.2,34.2,books,0.0,Angels Walking (Angels Walking #1),1fbb5f786e53a0ce,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html
14,add a comment,"A wry, witty account of what it is like to face death—and be restored to life.After being diagnosed in her early 40s with metastatic melanoma—a ""rapidly fatal"" form of cancer—journalist and mother of two Mary Elizabeth Williams finds herself in a race against the clock. She takes a once-in-a-lifetime chance and joins a clinical trial for immunotherapy, a revolutionary drug A wry, witty account of what it is like to face death—and be restored to life.After being diagnosed in her early 40s with metastatic melanoma—a ""rapidly fatal"" form of cancer—journalist and mother of two Mary Elizabeth Williams finds herself in a race against the clock. She takes a once-in-a-lifetime chance and joins a clinical trial for immunotherapy, a revolutionary drug regimen that trains the body to vanquish malignant cells. Astonishingly, her cancer disappears entirely in just a few weeks. But at the same time, her best friend embarks on a cancer journey of her own—with very different results. Williams's experiences as a patient and a medical test subject reveal with stark honesty what it takes to weather disease, the extraordinary new developments that are rewriting the rules of science—and the healing power of human connection. ...more",0,star-rating Two,56.48,56.48,56.48,books,0.0,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",c1379d3744f1dd2c,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html
14,add a comment,"Known for its lively, clear prose as well as its scholarly research, A People's History of the United States is the only volume to tell America's story from the point of view of - and in the words of - America's women, factory workers, African Americans, Native Americans, working poor, and immigrant laborers.",0,star-rating Two,40.79,40.79,40.79,books,0.0,A People's History of the United States,1ad06aed9349af46,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html
3,sports and games,"There is only one writer on the planet who possesses enough basketball knowledge and passion to write the definitive book on the NBA.* Bill Simmons, the from-the-womb hoops addict known to millions as ESPN.com’s Sports Guy, is that writer. And The Book of Basketball is that book. Nowhere in the roundball universe will you find another single volume that covers as much in s There is only one writer on the planet who possesses enough basketball knowledge and passion to write the definitive book on the NBA.* Bill Simmons, the from-the-womb hoops addict known to millions as ESPN.com’s Sports Guy, is that writer. And The Book of Basketball is that book. Nowhere in the roundball universe will you find another single volume that covers as much in such depth as this wildly opinionated and thoroughly entertaining look at the past, present, and future of pro basketball.From the age-old question of who actually won the rivalry between Bill Russell and Wilt Chamberlain to the one about which team was truly the best of all time, Simmons opens–and then closes, once and for all–every major pro basketball debate. Then he takes it further by completely reevaluating not only how NBA Hall of Fame inductees should be chosen but how the institution must be reshaped from the ground up, the result being the Pyramid: Simmons’s one-of-a-kind, five-level shrine to the ninety-six greatest players in the history of pro basketball. And ultimately he takes fans to the heart of it all, as he uses a conversation with one NBA great to uncover that coveted thing: The Secret of Basketball.Comprehensive, authoritative, controversial, hilarious, and impossible to put down (even for Celtic-haters), The Book of Basketball offers every hardwood fan a courtside seat beside the game’s finest, funniest, and fiercest chronicler.* More to the point, he’s the only one crazy enough to try to pull it off. ...more",0,star-rating Five,44.84,44.84,44.84,books,0.0,The Book of Basketball: The NBA According to The Sports Guy,08decd9664e5d56e,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html
5,history,"At one time Corrie ten Boom would have laughed at the Idea that there would ever be a story to tell. For the first fifty years of her life nothing at all out of the ordinary had ever happened to her. She was an old-maid watchmaker living contentedly with her spinster sister and their elderly father in the tiny Dutch house over their shop. Their uneventful days, as regulate At one time Corrie ten Boom would have laughed at the Idea that there would ever be a story to tell. For the first fifty years of her life nothing at all out of the ordinary had ever happened to her. She was an old-maid watchmaker living contentedly with her spinster sister and their elderly father in the tiny Dutch house over their shop. Their uneventful days, as regulated as their own watches, revolved around their abiding love for one another. However, with the Nazi invasion and occupation of Holland, a story did ensue. Corrie ten Boom and her family became leaders in the Dutch Underground, hiding Jewish people in their home in a specially built room and aiding their escape from the Nazis. For their help, all but Corrie found death in a concentration camp. The Hiding Place is their story. ...more",0,star-rating Four,55.91,55.91,55.91,books,0.0,The Hiding Place,c4589ee5977a47be,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html
14,add a comment,"From #1 New York Times bestselling author Karen Kingsbury comes the third novel in the unforgettable Angels Walking series about divine intervention and the trials and triumphs of life for a group of friends.Despite needing a heart transplant and against the advice of her doctor, Mary Catherine moves to Uganda to work at a brand new orphanage. Whatever time she has left, M From #1 New York Times bestselling author Karen Kingsbury comes the third novel in the unforgettable Angels Walking series about divine intervention and the trials and triumphs of life for a group of friends.Despite needing a heart transplant and against the advice of her doctor, Mary Catherine moves to Uganda to work at a brand new orphanage. Whatever time she has left, Mary Catherine wants to spend it helping children—especially since there will be no children of her own. The only problem is Major League Baseball player Marcus Dillinger, the man she never meant to fall in love with. Neither Marcus nor Mary Catherine’s other friends—Tyler Ames and Sami Dawson—know just how serious her heart condition is.Still, Marcus is sure in the depths of his soul that something isn’t right. Ultimately his correspondence with Mary Catherine leads him on a desperate life-or-death mission to rescue her and get her to a US hospital before time runs out. Meanwhile, Sami and Tyler struggle with issues of their own. In a season when Tyler plans to ask Sami to marry him, the very core of their relationship is in jeopardy.The team of angels walking is busier than ever in this epic battle between life and death. A Brush of Wings is a poignant tale of love, sacrifice, and the power of faith. ...more",0,star-rating One,55.51,55.51,55.51,books,0.0,A Brush of Wings (Angels Walking #3),01a177623cce9596,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html
3,sports and games,"Return once again to the enduring account of life in the Mojo lane, to the Permian Panthers of Odessa -- the winningest high school football team in Texas history. Odessa is not known to be a town big on dreams, but the Panthers help keep the hopes and dreams of this small, dusty town going. Socially and racially divided, its fragile economy follows the treacherous boom-bu Return once again to the enduring account of life in the Mojo lane, to the Permian Panthers of Odessa -- the winningest high school football team in Texas history. Odessa is not known to be a town big on dreams, but the Panthers help keep the hopes and dreams of this small, dusty town going. Socially and racially divided, its fragile economy follows the treacherous boom-bust path of the oil business.In bad times, the unemployment rate barrels out of control; in good times, its murder rate skyrockets. But every Friday night from September to December, when the Permian High School Panthers play football, this West Texas town becomes a place where dreams can come true. With frankness and compassion, Bissinger chronicles one of the Panthers' dramatic seasons and shows how single-minded devotion to the team shapes the community and inspires-and sometimes shatters-the teenagers who wear the Panthers' uniforms. Includes Reader's Group Guide inside.Now a major motion picture starring Billy Bob Thorton. ...more",0,star-rating Three,51.22,51.22,51.22,books,0.0,"Friday Night Lights: A Town, a Team, and a Dream",a9aa3ed5b316470b,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html
5,history,"Retired army colonel and New York Times bestselling author Andrew J. Bacevich provides a searing reassessment of U.S. military policy in the Middle East over the past four decades. From the end of World War II until 1980, virtually no American soldiers were killed in action while serving in the Greater Middle East. Since 1990, virtually no American soldiers have been kille Retired army colonel and New York Times bestselling author Andrew J. Bacevich provides a searing reassessment of U.S. military policy in the Middle East over the past four decades. From the end of World War II until 1980, virtually no American soldiers were killed in action while serving in the Greater Middle East. Since 1990, virtually no American soldiers have been killed in action anywhere else. What caused this shift? Andrew J. Bacevich, one of the country’s most respected voices on foreign affairs, offers an incisive critical history of this ongoing military enterprise—now more than thirty years old and with no end in sight. During the 1980s, Bacevich argues, a great transition occurred. As the Cold War wound down, the United States initiated a new conflict—a War for the Greater Middle East—that continues to the present day. The long twilight struggle with the Soviet Union had involved only occasional and sporadic fighting. But as this new war unfolded, hostilities became persistent. From the Balkans and East Africa to the Persian Gulf and Central Asia, U.S. forces embarked upon a seemingly endless series of campaigns across the Islamic world. Few achieved anything remotely like conclusive success. Instead, actions undertaken with expectations of promoting peace and stability produced just the opposite. As a consequence, phrases like “permanent war” and “open-ended war” have become part of everyday discourse. Connecting the dots in a way no other historian has done before, Bacevich weaves a compelling narrative out of episodes as varied as the Beirut bombing of 1983, the Mogadishu firefight of 1993, the invasion of Iraq in 2003, and the rise of ISIS in the present decade. Understanding what America’s costly military exertions have wrought requires seeing these seemingly discrete events as parts of a single war. It also requires identifying the errors of judgment made by political leaders in both parties and by senior military officers who share responsibility for what has become a monumental march to folly. This Bacevich unflinchingly does. A twenty-year army veteran who served in Vietnam, Andrew J. Bacevich brings the full weight of his expertise to this vitally important subject. America’s War for the Greater Middle East is a bracing after-action report from the front lines of history. It will fundamentally change the way we view America’s engagement in the world’s most volatile region.Advance praise for America’s War for the Greater Middle East“In one arresting book after another, Bacevich has relentlessly laid bare the failings of American foreign policy since the Cold War. This one is his sad crowning achievement: the story of our long and growing military entanglement in the region of the most tragic, bitter, and intractable of conflicts.”—Richard K. Betts, director, Saltzman Institute of War and Peace Studies, Columbia University “An unparalleled historical tour de force certain to affect the formation of future U.S. foreign policy . . . Every citizen aspiring to high office needs not only to read but to study and learn from this important book. This is one of the most serious and essential books I have read in more than half a century of public service.”—Lieutenant General Paul K. Van Riper, U.S. Marine Corps (Ret.) “Bacevich asks and answers a provocative, inconvenient question: In a multigenerational war in the Middle East, ‘Why has the world’s mightiest military achieved so little?’ ”—Graham Allison, director, Belfer Center for Science and International Affairs, and Douglas Dillon Professor of Government at Harvard’s John F. Kennedy School of GovernmentFrom the Hardcover edition. ...more",0,star-rating Two,51.22,51.22,51.22,books,0.0,America's War for the Greater Middle East: A Military History,add33db6ff80db24,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html
13,add a comment,"History has a way of repeating itself. In the Sunken City that was once Paris, all who oppose the new revolution are being put to the blade. Except for those who disappear from their prison cells, a red-tipped rook feather left in their place. The mysterious Red Rook a savior of the innocent, and a criminal in the eyes of the government.Meanwhile, across the sea in the Com History has a way of repeating itself. In the Sunken City that was once Paris, all who oppose the new revolution are being put to the blade. Except for those who disappear from their prison cells, a red-tipped rook feather left in their place. The mysterious Red Rook a savior of the innocent, and a criminal in the eyes of the government.Meanwhile, across the sea in the Commonwealth, Sophia Bellamy's arranged marriage to the wealthy René Hasard is the last chance to save her family from ruin. But when the search for the Red Rook comes straight to her doorstep, Sophia discovers that her fiancé is not all he seems. Which is only fair, because neither is she. As the Red Rook grows bolder and the stakes grow ever higher, Sophia and René find themselves locked in a tantalizing game of cat and mouse.Daring intrigue, delicious romance, and spine-tingling suspense fill the pages of this extraordinary tale from award-winning author Sharon Cameron. ...more",0,star-rating Four,37.86,37.86,37.86,books,0.0,Rook,44d97b6707dae3f0,https://books.toscrape.com/catalogue/rook_647/index.html
16,christian,"Who You Think You Are is Not as Important as Who God Says You AreMany of us wrestle with the gap between our weaknesses and our dreams, between who we are and who God says we are meant to be. We feel unqualified to do God’s work or to live out the calling we imagine. But God has a way of using our weaknesses for good. In fact, God loves unqualified people.In (Un)Qualified, Who You Think You Are is Not as Important as Who God Says You AreMany of us wrestle with the gap between our weaknesses and our dreams, between who we are and who God says we are meant to be. We feel unqualified to do God’s work or to live out the calling we imagine. But God has a way of using our weaknesses for good. In fact, God loves unqualified people.In (Un)Qualified, Pastor Steven Furtick helps you peel back the assumptions you’ve made about yourself and see yourself as God sees you. Because true peace and confidence come not from worldly perfection but from acceptance: God’s acceptance of you, your acceptance of yourself, and your acceptance of God’s process of change.This is a book about understanding your identity in light of who God is. It’s a book about coming to terms with the good, the bad, and the unmentionable in your life and learning to let God use you. It’s about charging into the gap between your present and your hopes and meeting God there. After all, God can’t bless who you pretend to be. But he longs to bless who you really are; a flawed and broken person. Good thing for us that God is in the business of using broken people to do big things. Being Unqualified Is God’s Favorite QualificationOur culture tells us that the answer to our failures is to fix them. The solution to our weaknesses is to hide them. The secret to our success is to appear as flawless as possible. But God’s qualifying system is different than the world’s. So is his view of our weaknesses, our purpose, and our true selves.In (Un)Qualified, Steven Furtick explores who God is as the great “I AM,” and then helps us discover our own identity. Delving into the story of Jacob, Furtick invites us to acknowledge our weaknesses and ask God to work through them.The truth is, God has created us to be more, to accomplish more, and to love life more than we ever thought possible. But to become who he has called us to be, we must embrace who we are right now. (Un)Qualified equips us to face obstacles and failures without losing a sense of purpose. We can have a thriving sense of hope that God is working in us and through us, not in spite of our weaknesses but often as a direct result of them. ...more",0,star-rating Five,54.0,54.0,54.0,books,0.0,(Un)Qualified: How God Uses Broken People to Do Big Things,e4ac92d89b946781,https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html
14,christian,"Have you ever wondered if we're missing it? It's crazy, if you think about it. The God of the universe—the Creator of nitrogen and pine needles, galaxies and E-minor—loves us with a radical, unconditional, self-sacrificing love. And what is our typical response? We go to church, sing songs, and try not to cuss. Whether you've verbalized it yet or not, we all know something Have you ever wondered if we're missing it? It's crazy, if you think about it. The God of the universe—the Creator of nitrogen and pine needles, galaxies and E-minor—loves us with a radical, unconditional, self-sacrificing love. And what is our typical response? We go to church, sing songs, and try not to cuss. Whether you've verbalized it yet or not, we all know something's wrong. Does something deep inside your heart long to break free from the status quo? Are you hungry for an authentic faith that addresses the problems of our world with tangible, even radical, solutions? God is calling you to a passionate love relationship with Himself. Because the answer to religious complacency isn't working harder at a list of do's and don'ts-it's falling in love with God. And once you encounter His love, as Francis describes it, you will never be the same. Because when you're wildly in love with someone, it changes everything. Learn more about Crazy Love at www.crazylovebook.com ...more",0,star-rating Two,47.72,47.72,47.72,books,0.0,Crazy Love: Overwhelmed by a Relentless God,4b9d9cfe0f435788,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html
7,christian,"""I never liked jazz music because jazz music doesn't resolve. I used to not like God because God didn't resolve. But that was before any of this happened."" ―Donald MillerIn Donald Miller's early years, he was vaguely familiar with a distant God. But when he came to know Jesus Christ, he pursued the Christian life with great zeal. Within a few years he had a successful mini ""I never liked jazz music because jazz music doesn't resolve. I used to not like God because God didn't resolve. But that was before any of this happened."" ―Donald MillerIn Donald Miller's early years, he was vaguely familiar with a distant God. But when he came to know Jesus Christ, he pursued the Christian life with great zeal. Within a few years he had a successful ministry that ultimately left him feeling empty, burned out, and, once again, far away from God. In this intimate, soul-searching account, Miller describes his remarkable journey back to a culturally relevant, infinitely loving God.For anyone wondering if the Christian faith is still relevant in a postmodern culture.For anyone thirsting for a genuine encounter with a God who is real.For anyone yearning for a renewed sense of passion in  life.Blue Like Jazz is a fresh and original perspective on life, love, and redemption. ...more",0,star-rating One,25.77,25.77,25.77,books,0.0,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,a322361a37a78d3d,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html
14,contemporary,"Pierce Harrison--yes, that Pierce Harrison, black sheep of the wealthy Harrison clan--has come home to his family's luxurious Long Island compound. The big question is why the dangerously sexy soccer star agreed to coach a kids' soccer team. His co-coach Abby McCord should be grateful. Instead she's fending off some seriously smoldering advances from the scandal-ridden ath Pierce Harrison--yes, that Pierce Harrison, black sheep of the wealthy Harrison clan--has come home to his family's luxurious Long Island compound. The big question is why the dangerously sexy soccer star agreed to coach a kids' soccer team. His co-coach Abby McCord should be grateful. Instead she's fending off some seriously smoldering advances from the scandal-ridden athlete. Good thing bad boys are so not her type . . . Abby is definitely not lacking in passion, but the sweet-faced beauty needs to learn a thing or two about taking a team to the championship--and a whole lot about how to let a man into her once-broken heart. Pierce definitely knows how to make the moves, but will Abby trust that the bachelor the world has condemned as a scoundrel can settle down with the one woman who has taken hold of his heart? ...more",0,star-rating Five,52.79,52.79,52.79,books,0.0,Someone Like You (The Harrisons #2),a278db6b2b09cf9f,https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html
9,humor,"David Sedaris returns to his deliriously twisted domain: hilarious childhood dramas infused with melancholy; the gulf of misunderstanding that exists between people of different nations or members of the same family; and the poignant divide between one's best hopes and most common deeds. The family characters his readers love are all here, as well as the unique terrain the David Sedaris returns to his deliriously twisted domain: hilarious childhood dramas infused with melancholy; the gulf of misunderstanding that exists between people of different nations or members of the same family; and the poignant divide between one's best hopes and most common deeds. The family characters his readers love are all here, as well as the unique terrain they inhabit, strewn with comic landmines. 'The Rooster' is back, and getting married in the funniest wedding ever described. David attends a slumber party and gets the upper hand in a unique version of strip poker. 'Rubber or plastic?' The strangest questions can tear people apart. A skinny guy from Spain, wearing a bishop's hat and accompanied by six to eight men, invades your house and pretends to kick you. Is this any way to spend Christmas? With this new book, Sedaris's prose reaches breathtaking new heights and marks off a territory that is unmistakably his own. Read it and weep tears of humane laughter. ...more",0,star-rating Three,43.68,43.68,43.68,books,0.0,Dress Your Family in Corduroy and Denim,7e9068872228c474,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html
8,suspense,"Two years ago, Bailey Adams broke off her engagement to Danny Maxwell and fled Logan Point for the mission field in Chihuahua, Mexico. Now she's about to return home to the States, but there's just one problem. After Bailey meets with the uncle of one of the mission children in the city, she barely escapes a sudden danger. Now she's on the run--she just doesn't know from w Two years ago, Bailey Adams broke off her engagement to Danny Maxwell and fled Logan Point for the mission field in Chihuahua, Mexico. Now she's about to return home to the States, but there's just one problem. After Bailey meets with the uncle of one of the mission children in the city, she barely escapes a sudden danger. Now she's on the run--she just doesn't know from whom. To make matters worse, people who help her along the way find themselves in danger too--including Danny. Who is after her? Will they ever let up? And in the midst of the chaos, can Bailey keep herself from falling in love with her rescuer all over again?With lean, fast-paced prose that keeps readers turning the pages, Patricia Bradley pens a superb story of suspense and second chances. ...more",0,star-rating Three,58.33,58.33,58.33,books,0.0,Silence in the Dark (Logan Point #4),e46a164cf310fd7d,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html
3,contemporary,"Meet the Cooke family. Our narrator is Rosemary Cooke. As a child, she never stopped talking; as a young woman, she has wrapped herself in silence: the silence of intentional forgetting, of protective cover. Something happened, something so awful she has buried it in the recesses of her mind.Now her adored older brother is a fugitive, wanted by the FBI for domestic terrori Meet the Cooke family. Our narrator is Rosemary Cooke. As a child, she never stopped talking; as a young woman, she has wrapped herself in silence: the silence of intentional forgetting, of protective cover. Something happened, something so awful she has buried it in the recesses of her mind.Now her adored older brother is a fugitive, wanted by the FBI for domestic terrorism. And her once lively mother is a shell of her former self, her clever and imperious father now a distant, brooding man.And Fern, Rosemary’s beloved sister, her accomplice in all their childhood mischief? Fern’s is a fate the family, in all their innocence, could never have imagined. ...more",0,star-rating One,24.04,24.04,24.04,books,0.0,We Are All Completely Beside Ourselves,be3db344a845580b,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
8,short stories,"A canny young woman is struggling to survive by perpetrating various levels of mostly harmless fraud. On a rainy April morning, she is reading auras at Spiritual Palms when Susan Burke walks in. A keen observer of human behavior, our unnamed narrator immediately diagnoses beautiful, rich Susan as an unhappy woman eager to give her lovely life a drama injection. However, wh A canny young woman is struggling to survive by perpetrating various levels of mostly harmless fraud. On a rainy April morning, she is reading auras at Spiritual Palms when Susan Burke walks in. A keen observer of human behavior, our unnamed narrator immediately diagnoses beautiful, rich Susan as an unhappy woman eager to give her lovely life a drama injection. However, when the ""psychic"" visits the eerie Victorian home that has been the source of Susan's terror and grief, she realizes she may not have to pretend to believe in ghosts anymore. Miles, Susan's teenage stepson, doesn't help matters with his disturbing manner and grisly imagination. The three are soon locked in a chilling battle to discover where the evil truly lurks and what, if anything, can be done to escape it. ...more",0,star-rating One,35.88,35.88,35.88,books,0.0,The Grownup,1bba4b1ba23ed2d6,https://books.toscrape.com/catalogue/the-grownup_546/index.html
7,humor,"Toddler a**holery is a normal part of human development—not unlike puberty, except this stage involves throwing food on the floor and taking swings at people who pay your way in life. For parents of toddlers, it's a ""you better laugh so you don't cry"" period. Bunmi Laditan's hilarious, satirical guide to toddlerhood offers parents instant (and very welcome) comic relief—al Toddler a**holery is a normal part of human development—not unlike puberty, except this stage involves throwing food on the floor and taking swings at people who pay your way in life. For parents of toddlers, it's a ""you better laugh so you don't cry"" period. Bunmi Laditan's hilarious, satirical guide to toddlerhood offers parents instant (and very welcome) comic relief—along with the very good news that ""It's Not Your Fault."" Chapters cover the cost of raising a toddler, feeding your toddler, potty-training, tantrums, how to manage the holidays, and ""how not to die inside."" Parents will see themselves in the very funny sections on taking your toddler to restaurants (""One parent will spend their time walking your toddler around the restaurant and outside like a cocker spaniel, while the other, luckier parent will eat alone.""), Things You Thought You'd Never Say That You Now Say As a Parent of a Toddler (""I can tell you're pooping because your eyes are watering.""), and how to order pizza (""Spend $40 on pizza delivery. Listen to your toddler cry for 30 minutes about how the pizza is all wrong. Watch your toddler take a small bite of crust. Google 'can anger give you a heart attack?' Start the bedtime routine.""). Laditan's wildly funny voice has attracted hundreds of thousands of fans of Honest Toddler on social media; here she speaks parent-to-tired-parent, easing the pains and challenges of raising toddlers with a hefty dose of adult humor and wit.   ...more",0,star-rating One,25.55,25.55,25.55,books,0.0,Toddlers Are A**holes: It's Not Your Fault,4242cc3d0437db12,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html
14,young adult,"10:00 tonight at the water tower. Tell no one. -Chaos ClubWhen Max receives a mysterious invite from the untraceable, epic prank-pulling Chaos Club, he has to ask: why him? After all, he's Mr. 2.5 GPA, Mr. No Social Life. He's Just Max. And his favorite heist movies have taught him this situation calls for Rule #4: Be suspicious. But it's also his one shot to leave Just Ma 10:00 tonight at the water tower. Tell no one. -Chaos ClubWhen Max receives a mysterious invite from the untraceable, epic prank-pulling Chaos Club, he has to ask: why him? After all, he's Mr. 2.5 GPA, Mr. No Social Life. He's Just Max. And his favorite heist movies have taught him this situation calls for Rule #4: Be suspicious. But it's also his one shot to leave Just Max in the dust...Yeah, not so much. Max and four fellow students-who also received invites-are standing on the newly defaced water tower when campus security ""catches"" them. Definitely a setup. And this time, Max has had enough. It's time for Rule #7: Always get payback.Let the prank war begin. ...more",0,star-rating One,55.35,55.35,55.35,books,0.0,Don't Get Caught,ad2887ce04583910,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html
14,young adult,"ONE OF THE BOYSWhat girl doesn't want to be surrounded by gorgeous jocks day in and day out? Jordan Woods isn't just surrounded by hot guys, though-she leads them as the captain and quarterback of her high school football team. They all see her as one of the guys and that's just fine. As long as she gets her athletic scholarship to a powerhouse university.But everything sh ONE OF THE BOYSWhat girl doesn't want to be surrounded by gorgeous jocks day in and day out? Jordan Woods isn't just surrounded by hot guys, though-she leads them as the captain and quarterback of her high school football team. They all see her as one of the guys and that's just fine. As long as she gets her athletic scholarship to a powerhouse university.But everything she's ever worked for is threatened when Ty Green moves to her school. Not only is he an amazing QB, but he's also amazingly hot. And for the first time, Jordan's feeling vulnerable. Can she keep her head in the game while her heart's on the line? ...more",0,star-rating Three,50.83,50.83,50.83,books,0.0,Catching Jordan (Hundred Oaks),e2e7b683b4c15b7d,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html
